Zagreb Budapest 302
Zagreb Rome 517
Zagreb Pristina 539
Zagreb Vaduz 519
Zagreb Skopje 607
Zagreb Monaco 716
Zagreb Podgorica 456
Zagreb San_Marino 350
Zagreb Belgrade 368
Zagreb Bratislava 274
Zagreb Ljubljana 118
Zagreb Bern 668
Nicosia Ankara 530
Nicosia North_Nicosia 1
Prague Copenhagen 634
Prague Berlin 280
Prague Budapest 444
Prague Vaduz 490
Prague Luxembourg 602
Prague Amsterdam 712
Prague Warsaw 516
Prague San_Marino 701
Prague Belgrade 739
Prague Bratislava 289
Prague Ljubljana 448
Prague Bern 625
Copenhagen Berlin 354
Copenhagen Riga 726
Copenhagen Amsterdam 623
Copenhagen Oslo 485
Copenhagen Warsaw 669
Copenhagen Stockholm 523
Tallinn Helsinki 82
Tallinn Riga 278
Tallinn Vilnius 530
Tallinn Oslo 787
Tallinn Stockholm 378
Helsinki Riga 361
Helsinki Vilnius 611
Helsinki Oslo 789
Helsinki Stockholm 397
Paris Saint_Peter_Port 360
Paris Dublin 777
Paris Douglas 753
Paris Saint_Helier 326
Paris Vaduz 569
Paris Luxembourg 287
Paris Monaco 691
Paris Amsterdam 428
Paris Bern 440
Paris London 339
Berlin Budapest 690
Berlin Vaduz 660
Berlin Luxembourg 604
Berlin Amsterdam 576
Berlin Warsaw 518
Berlin Bratislava 552
Berlin Ljubljana 723
Berlin Bern 755
Gibraltar Lisbon 440
Gibraltar Madrid 495
Athens Pristina 563
Athens Skopje 487
Athens Podgorica 623
Athens Bucharest 743
Saint_Peter_Port Dublin 501
Saint_Peter_Port Douglas 539
Saint_Peter_Port Saint_Helier 43
Saint_Peter_Port Luxembourg 626
Saint_Peter_Port Amsterdam 614
Saint_Peter_Port Bern 794
Saint_Peter_Port London 286
Vatican_City Rome 2
Vatican_City Pristina 723
Vatican_City Vaduz 626
Vatican_City Skopje 744
Vatican_City Valletta 691
Vatican_City Monaco 459
Vatican_City Podgorica 566
Vatican_City San_Marino 225
Vatican_City Belgrade 728
Vatican_City Bratislava 785
Vatican_City Ljubljana 489
Vatican_City Bern 684
Budapest Pristina 561
Budapest Vaduz 723
Budapest Skopje 638
Budapest Chisinau 740
Budapest Podgorica 563
Budapest Warsaw 545
Budapest Bucharest 641
Budapest San_Marino 652
Budapest Belgrade 315
Budapest Bratislava 164
Budapest Ljubljana 384
Dublin Douglas 148
Dublin Saint_Helier 542
Dublin Amsterdam 758
Dublin London 464
Douglas Saint_Helier 576
Douglas Amsterdam 658
Douglas London 418
Rome Pristina 720
Rome Vaduz 627
Rome Skopje 741
Rome Valletta 690
Rome Monaco 461
Rome Podgorica 563
Rome San_Marino 225
Rome Belgrade 726
Rome Bratislava 784
Rome Ljubljana 489
Rome Bern 685
Saint_Helier Luxembourg 597
Saint_Helier Amsterdam 607
Saint_Helier Bern 755
Saint_Helier London 294
Pristina Skopje 77
Pristina Chisinau 774
Pristina Podgorica 158
Pristina Bucharest 444
Pristina San_Marino 723
Pristina Belgrade 246
Pristina Bratislava 686
Pristina Ljubljana 649
Riga Vilnius 263
Riga Warsaw 560
Riga Stockholm 444
Vaduz Luxembourg 372
Vaduz Monaco 412
Vaduz Amsterdam 667
Vaduz San_Marino 421
Vaduz Bratislava 581
Vaduz Ljubljana 401
Vaduz Bern 157
Vilnius Warsaw 394
Vilnius Moscow 789
Vilnius Stockholm 679
Vilnius Kyiv 589
Luxembourg Monaco 659
Luxembourg Amsterdam 317
Luxembourg San_Marino 792
Luxembourg Ljubljana 741
Luxembourg Bern 314
Luxembourg London 487
Skopje Podgorica 185
Skopje Bucharest 465
Skopje San_Marino 765
Skopje Belgrade 323
Skopje Bratislava 763
Skopje Ljubljana 713
Chisinau Bucharest 356
Chisinau Belgrade 690
Chisinau Kyiv 400
Monaco San_Marino 402
Monaco Ljubljana 616
Monaco Bern 353
Podgorica Bucharest 595
Podgorica San_Marino 581
Podgorica Belgrade 284
Podgorica Bratislava 657
Podgorica Ljubljana 552
Amsterdam Bern 631
Amsterdam London 356
Oslo Stockholm 416
Warsaw Bratislava 533
Warsaw Kyiv 692
Lisbon Madrid 504
Bucharest Belgrade 446
Bucharest Ankara 749
Bucharest Kyiv 745
Moscow Kyiv 757
San_Marino Belgrade 651
San_Marino Bratislava 593
San_Marino Ljubljana 287
San_Marino Bern 509
Belgrade Bratislava 450
Belgrade Ljubljana 487
Bratislava Ljubljana 305
Bratislava Bern 738
Ljubljana Bern 549
Bern London 749
Ankara North_Nicosia 529
